price,type,size,bathroom_count,room_count,location,category,log_price
1300.0,À Louer,180.0,2.0,3.0,médenine,Maisons et Villas,3.113943352306837
3000.0,À Louer,230.0,2.0,3.0,tunis,Appartements,3.4771212547196626
700.0,À Louer,140.0,1.0,2.0,sousse,Appartements,2.845098040014257
350000.0,À Vendre,250.0,1.0,3.0,bizerte,Maisons et Villas,5.544068044350276
700.0,À Louer,70.0,1.0,1.0,monastir,Appartements,2.845098040014257
120000.0,À Vendre,160.0,2.0,2.0,tunis,Bureaux et Plateaux,5.079181246047625
896.0,À Louer,150.0,1.0,3.0,sousse,Maisons et Villas,2.9523080096621253
750000.0,À Vendre,192.0,3.0,4.0,sousse,Appartements,5.8750612633917
295000.0,À Vendre,99.0,1.0,2.0,sousse,Appartements,5.469822015978163
1600.0,À Louer,140.0,1.0,4.0,sousse,Bureaux et Plateaux,3.2041199826559246
101.0,À Louer,110.0,2.0,2.0,nabeul,Maisons et Villas,2.0043213737826426
150000.0,À Vendre,41.0,1.0,1.0,sousse,Bureaux et Plateaux,5.176091259055681
3000.0,À Louer,200.0,2.0,3.0,tunis,Maisons et Villas,3.4771212547196626
1800.0,À Louer,150.0,2.0,3.0,ariana,Maisons et Villas,3.255272505103306
750.0,À Louer,100.0,1.0,3.0,nabeul,Bureaux et Plateaux,2.8750612633917
550000.0,À Vendre,110.0,1.0,2.0,sousse,Appartements,5.740362689494244
4000.0,À Louer,156.0,3.0,2.0,tunis,Appartements,3.6020599913279625
530000.0,À Vendre,252.0,2.0,4.0,ben arous,Maisons et Villas,5.724275869600789
1499.0,À Louer,120.0,1.0,2.0,nabeul,Appartements,3.1758016328482794
1800000.0,À Vendre,200.0,2.0,5.0,mahdia,Maisons et Villas,6.2552725051033065
800.0,À Louer,90.0,1.0,2.0,nabeul,Appartements,2.9030899869919438
650.0,À Louer,170.0,1.0,2.0,nabeul,Appartements,2.8129133566428557
1300.0,À Louer,160.0,1.0,3.0,ben arous,Appartements,3.113943352306837
6000.0,À Louer,180.0,2.0,3.0,tunis,Appartements,3.7781512503836434
780000.0,À Vendre,100.0,2.0,2.0,tunis,Appartements,5.892094602690481
850000.0,À Vendre,265.0,2.0,3.0,nabeul,Maisons et Villas,5.929418925714293
950.0,À Louer,90.0,1.0,2.0,nabeul,Appartements,2.9777236052888476
950.0,À Louer,95.0,1.0,1.0,nabeul,Appartements,2.9777236052888476
1350.0,À Louer,74.0,1.0,2.0,tunis,Appartements,3.130333768495006
530000.0,À Vendre,550.0,3.0,3.0,sfax,Maisons et Villas,5.724275869600789
3500.0,À Louer,195.0,1.0,4.0,ariana,Bureaux et Plateaux,3.5440680443502757
370000.0,À Vendre,467.0,2.0,3.0,mahdia,Maisons et Villas,5.568201724066995
209999.0,À Vendre,100.0,1.0,1.0,tunis,Appartements,5.322217226660034
310000.0,À Vendre,230.0,1.0,3.0,mahdia,Appartements,5.491361693834273
320000.0,À Vendre,159.0,1.0,2.0,nabeul,Appartements,5.505149978319906
2000.0,À Louer,350.0,3.0,6.0,ben arous,Maisons et Villas,3.3010299956639813
980.0,À Louer,90.0,1.0,3.0,ariana,Maisons et Villas,2.9912260756924947
370000.0,À Vendre,114.0,2.0,2.0,ariana,Appartements,5.568201724066995
1500.0,À Louer,100.0,2.0,2.0,sousse,Appartements,3.1760912590556813
1400.0,À Louer,90.0,1.0,1.0,ben arous,Appartements,3.146128035678238
310000.0,À Vendre,360.0,1.0,3.0,mahdia,Maisons et Villas,5.491361693834273
260000.0,À Vendre,420.0,3.0,2.0,mahdia,Maisons et Villas,5.414973347970818
245000.0,À Vendre,450.0,2.0,3.0,mahdia,Maisons et Villas,5.389166084364533
240000.0,À Vendre,90.0,1.0,1.0,mahdia,Appartements,5.380211241711606
700.0,À Louer,200.0,1.0,3.0,sfax,Maisons et Villas,2.845098040014257
170000.0,À Vendre,150.0,1.0,2.0,mahdia,Maisons et Villas,5.230448921378274
340000.0,À Vendre,107.0,1.0,1.0,tunis,Appartements,5.531478917042255
650000.0,À Vendre,230.0,2.0,4.0,nabeul,Maisons et Villas,5.812913356642856
1800.0,À Louer,80.0,1.0,2.0,nabeul,Appartements,3.255272505103306
1100.0,À Louer,100.0,3.0,2.0,nabeul,Appartements,3.041392685158225
285000.0,À Vendre,340.0,3.0,6.0,tunis,Maisons et Villas,5.45484486000851
650000.0,À Vendre,460.0,6.0,12.0,sousse,Appartements,5.812913356642856
350000.0,À Vendre,187.0,1.0,3.0,nabeul,Maisons et Villas,5.544068044350276
10000.0,À Louer,200.0,4.0,4.0,tunis,Maisons et Villas,4.0
498.0,À Louer,200.0,2.0,4.0,le kef,Maisons et Villas,2.6972293427597176
950.0,À Louer,100.0,1.0,2.0,tunis,Maisons et Villas,2.9777236052888476
380000.0,À Vendre,709.0,2.0,3.0,sfax,Maisons et Villas,5.57978359661681
580000.0,À Vendre,584.0,2.0,5.0,sfax,Maisons et Villas,5.763427993562937
700.0,À Louer,80.0,1.0,2.0,ben arous,Appartements,2.845098040014257
2000.0,À Louer,300.0,2.0,5.0,ben arous,Maisons et Villas,3.3010299956639813
1300.0,À Louer,160.0,2.0,3.0,ariana,Appartements,3.113943352306837
1550.0,À Louer,95.0,2.0,1.0,nabeul,Appartements,3.1903316981702914
274998.0,À Vendre,170.0,1.0,3.0,tunis,Appartements,5.439329535313454
410000.0,À Vendre,147.0,2.0,3.0,tunis,Appartements,5.6127838567197355
360000.0,À Vendre,164.0,2.0,3.0,tunis,Appartements,5.556302500767287
310000.0,À Vendre,154.0,2.0,3.0,tunis,Appartements,5.491361693834273
340000.0,À Vendre,100.0,1.0,2.0,ariana,Appartements,5.531478917042255
390000.0,À Vendre,104.0,1.0,3.0,tunis,Appartements,5.5910646070264995
270000.0,À Vendre,238.0,2.0,5.0,nabeul,Maisons et Villas,5.431363764158987
800.0,À Louer,90.0,1.0,2.0,ben arous,Maisons et Villas,2.9030899869919438
140000.0,À Vendre,75.0,1.0,2.0,nabeul,Appartements,5.146128035678238
2450.0,À Louer,100.0,1.0,3.0,tunis,Bureaux et Plateaux,3.3891660843645326
750.0,À Louer,100.0,1.0,3.0,la manouba,Appartements,2.8750612633917
1650.0,À Louer,118.0,1.0,5.0,tunis,Bureaux et Plateaux,3.2174839442139063
1600.0,À Louer,64.0,1.0,2.0,tunis,Bureaux et Plateaux,3.2041199826559246
1250.0,À Louer,109.0,1.0,2.0,tunis,Appartements,3.0969100130080562
400.0,À Louer,70.0,1.0,3.0,tunis,Appartements,2.6020599913279625
1750.0,À Louer,120.0,1.0,2.0,ariana,Appartements,3.2430380486862944
850000.0,À Vendre,200.0,2.0,4.0,ariana,Maisons et Villas,5.929418925714293
450000.0,À Vendre,150.0,1.0,2.0,nabeul,Maisons et Villas,5.653212513775344
1150000.0,À Vendre,480.0,3.0,5.0,ariana,Maisons et Villas,6.060697840353612
1500000.0,À Vendre,540.0,6.0,5.0,nabeul,Maisons et Villas,6.176091259055681
720000.0,À Vendre,330.0,1.0,4.0,ben arous,Maisons et Villas,5.857332496431268
83000.0,À Vendre,87.0,1.0,2.0,tunis,Appartements,4.919078092376074
119000.0,À Vendre,100.0,1.0,3.0,nabeul,Maisons et Villas,5.075546961392531
199000.0,À Vendre,90.0,1.0,2.0,nabeul,Appartements,5.298853076409706
600.0,À Louer,70.0,1.0,1.0,ben arous,Maisons et Villas,2.7781512503836434
1800.0,À Louer,90.0,1.0,2.0,nabeul,Appartements,3.255272505103306
199000.0,À Vendre,80.0,1.0,2.0,nabeul,Appartements,5.298853076409706
526550.0,À Vendre,123.0,2.0,2.0,tunis,Appartements,5.721439617103788
1400.0,À Louer,100.0,2.0,2.0,tunis,Appartements,3.146128035678238
1700.0,À Louer,140.0,2.0,3.0,ariana,Appartements,3.230448921378274
480000.0,À Vendre,230.0,3.0,5.0,ariana,Maisons et Villas,5.681241237375588
1400.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.146128035678238
1300.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.113943352306837
845000.0,À Vendre,290.0,3.0,4.0,ariana,Maisons et Villas,5.926856708949693
1380.0,À Louer,120.0,1.0,2.0,ariana,Appartements,3.1398790864012365
2400.0,À Louer,116.0,3.0,4.0,tunis,Bureaux et Plateaux,3.380211241711606
1400.0,À Louer,108.0,1.0,5.0,tunis,Appartements,3.146128035678238
135000.0,À Vendre,74.0,1.0,3.0,tunis,Appartements,5.1303337684950066
270000.0,À Vendre,85.0,1.0,2.0,tunis,Appartements,5.431363764158987
350.0,À Louer,80.0,1.0,1.0,sfax,Appartements,2.5440680443502757
400000.0,À Vendre,470.0,2.0,3.0,tataouine,Maisons et Villas,5.6020599913279625
4500.0,À Louer,200.0,3.0,3.0,tunis,Appartements,3.6532125137753435
4500.0,À Louer,400.0,3.0,5.0,tunis,Appartements,3.6532125137753435
686000.0,À Vendre,130.0,2.0,3.0,ariana,Appartements,5.836324115706752
370.0,À Louer,120.0,1.0,3.0,bizerte,Appartements,2.568201724066995
3500.0,À Louer,250.0,4.0,3.0,tunis,Maisons et Villas,3.5440680443502757
180000.0,À Vendre,80.0,1.0,2.0,nabeul,Appartements,5.2552725051033065
350000.0,À Vendre,82.0,1.0,1.0,nabeul,Appartements,5.544068044350276
6500.0,À Louer,297.0,3.0,3.0,tunis,Appartements,3.8129133566428557
850000.0,À Vendre,180.0,2.0,3.0,tunis,Appartements,5.929418925714293
4100.0,À Louer,200.0,3.0,3.0,tunis,Appartements,3.6127838567197355
2300.0,À Louer,100.0,2.0,2.0,tunis,Appartements,3.361727836017593
3000.0,À Louer,400.0,3.0,4.0,tunis,Maisons et Villas,3.4771212547196626
5500.0,À Louer,200.0,2.0,3.0,tunis,Maisons et Villas,3.7403626894942437
2900.0,À Louer,130.0,1.0,2.0,tunis,Appartements,3.462397997898956
2200.0,À Louer,200.0,2.0,3.0,tunis,Maisons et Villas,3.342422680822206
680000.0,À Vendre,300.0,4.0,3.0,nabeul,Maisons et Villas,5.832508912706237
2000.0,À Louer,160.0,1.0,4.0,ben arous,Bureaux et Plateaux,3.3010299956639813
390000.0,À Vendre,300.0,2.0,4.0,ben arous,Maisons et Villas,5.5910646070264995
280000.0,À Vendre,90.0,1.0,2.0,tunis,Appartements,5.447158031342219
175000.0,À Vendre,60.0,1.0,1.0,tunis,Bureaux et Plateaux,5.243038048686294
420000.0,À Vendre,500.0,2.0,8.0,bizerte,Maisons et Villas,5.623249290397901
180000.0,À Vendre,70.0,1.0,3.0,tunis,Bureaux et Plateaux,5.2552725051033065
190000.0,À Vendre,91.0,1.0,2.0,nabeul,Appartements,5.278753600952829
1234.0,À Louer,100.0,1.0,3.0,ariana,Maisons et Villas,3.091315159697223
315000.0,À Vendre,130.0,2.0,2.0,nabeul,Appartements,5.498310553789601
280000.0,À Vendre,116.0,1.0,2.0,ben arous,Appartements,5.447158031342219
220000.0,À Vendre,110.0,2.0,3.0,ben arous,Appartements,5.342422680822207
2500.0,À Louer,120.0,1.0,3.0,tunis,Bureaux et Plateaux,3.3979400086720375
1550.0,À Louer,90.0,1.0,2.0,tunis,Appartements,3.1903316981702914
214000.0,À Vendre,51.0,1.0,1.0,tunis,Bureaux et Plateaux,5.330413773349191
490000.0,À Vendre,147.0,2.0,3.0,ariana,Appartements,5.690196080028514
650.0,À Louer,120.0,1.0,3.0,ben arous,Appartements,2.8129133566428557
160000.0,À Vendre,420.0,1.0,3.0,la manouba,Maisons et Villas,5.204119982655925
1350.0,À Louer,70.0,1.0,1.0,ben arous,Appartements,3.130333768495006
1200.0,À Louer,110.0,1.0,2.0,ben arous,Appartements,3.0791812460476247
2000.0,À Louer,100.0,1.0,3.0,tunis,Appartements,3.3010299956639813
7500.0,À Louer,350.0,5.0,7.0,tunis,Bureaux et Plateaux,3.8750612633917
1200.0,À Louer,110.0,1.0,2.0,sousse,Appartements,3.0791812460476247
650.0,À Louer,75.0,1.0,2.0,tunis,Appartements,2.8129133566428557
120.0,À Louer,100.0,1.0,2.0,tunis,Maisons et Villas,2.0791812460476247
140000.0,À Vendre,130.0,2.0,2.0,nabeul,Maisons et Villas,5.146128035678238
320000.0,À Vendre,131.0,2.0,3.0,ben arous,Appartements,5.505149978319906
2000000.0,À Vendre,1400.0,5.0,5.0,nabeul,Maisons et Villas,6.301029995663981
340000.0,À Vendre,340.0,2.0,7.0,bizerte,Maisons et Villas,5.531478917042255
450000.0,À Vendre,287.0,2.0,4.0,ariana,Appartements,5.653212513775344
850.0,À Louer,240.0,1.0,4.0,ben arous,Maisons et Villas,2.929418925714293
135000.0,À Vendre,75.0,1.0,2.0,ben arous,Appartements,5.1303337684950066
1400.0,À Louer,114.0,1.0,2.0,ariana,Appartements,3.146128035678238
280000.0,À Vendre,415.0,2.0,4.0,sfax,Maisons et Villas,5.447158031342219
355000.0,À Vendre,74.0,1.0,1.0,sousse,Appartements,5.550228353055094
500000.0,À Vendre,195.0,2.0,2.0,nabeul,Maisons et Villas,5.698970004336019
1500000.0,À Vendre,538.0,3.0,3.0,nabeul,Maisons et Villas,6.176091259055681
265000.0,À Vendre,97.0,1.0,2.0,nabeul,Appartements,5.423245873936808
700.0,À Louer,110.0,1.0,2.0,ariana,Appartements,2.845098040014257
730000.0,À Vendre,313.0,2.0,5.0,nabeul,Maisons et Villas,5.863322860120456
184997.0,À Vendre,100.0,1.0,2.0,tunis,Appartements,5.267164685732691
4000.0,À Louer,200.0,2.0,1.0,tunis,Bureaux et Plateaux,3.6020599913279625
7000.0,À Louer,350.0,2.0,10.0,tunis,Bureaux et Plateaux,3.845098040014257
10000.0,À Louer,400.0,3.0,7.0,tunis,Bureaux et Plateaux,4.0
430000.0,À Vendre,110.0,1.0,2.0,tunis,Appartements,5.633468455579586
700.0,À Louer,85.0,1.0,2.0,sousse,Appartements,2.845098040014257
1050.0,À Louer,76.0,1.0,1.0,nabeul,Appartements,3.0211892990699383
265000.0,À Vendre,100.0,2.0,2.0,tunis,Appartements,5.423245873936808
250000.0,À Vendre,110.0,1.0,2.0,ben arous,Appartements,5.3979400086720375
750000.0,À Vendre,210.0,1.0,3.0,ariana,Maisons et Villas,5.8750612633917
320000.0,À Vendre,130.0,1.0,3.0,ben arous,Appartements,5.505149978319906
830000.0,À Vendre,230.0,3.0,4.0,ben arous,Maisons et Villas,5.919078092376074
380000.0,À Vendre,396.0,3.0,5.0,tunis,Maisons et Villas,5.57978359661681
1000.0,À Louer,110.0,1.0,3.0,tunis,Maisons et Villas,3.0
340000.0,À Vendre,73.0,1.0,1.0,tunis,Appartements,5.531478917042255
620000.0,À Vendre,138.0,2.0,2.0,tunis,Appartements,5.7923916894982534
100.0,À Louer,89.0,1.0,2.0,tunis,Locations de vacances,2.0
150.0,À Louer,160.0,1.0,2.0,tunis,Appartements,2.1760912590556813
20000.0,À Vendre,90.0,1.0,2.0,ben arous,Appartements,4.301029995663981
5500.0,À Louer,250.0,4.0,3.0,tunis,Maisons et Villas,3.7403626894942437
1200000.0,À Vendre,200.0,2.0,3.0,tunis,Appartements,6.079181246047625
374000.0,À Vendre,120.0,1.0,2.0,tunis,Appartements,5.57287160220048
400.0,À Louer,75.0,1.0,2.0,tunis,Appartements,2.6020599913279625
300.0,À Louer,90.0,1.0,2.0,bizerte,Appartements,2.4771212547196626
190000.0,À Vendre,95.0,1.0,2.0,tunis,Appartements,5.278753600952829
395000.0,À Vendre,198.0,1.0,3.0,ben arous,Maisons et Villas,5.596597095626461
150000.0,À Vendre,166.0,1.0,4.0,la manouba,Maisons et Villas,5.176091259055681
1390.0,À Louer,50.0,1.0,1.0,ariana,Bureaux et Plateaux,3.143014800254095
118000.0,À Vendre,110.0,1.0,3.0,sfax,Appartements,5.071882007306125
5000.0,À Louer,600.0,3.0,5.0,ariana,Maisons et Villas,3.6989700043360187
3000.0,À Louer,200.0,2.0,3.0,ariana,Appartements,3.4771212547196626
180000.0,À Vendre,100.0,2.0,4.0,bizerte,Maisons et Villas,5.2552725051033065
1140.0,À Louer,100.0,1.0,2.0,ariana,Appartements,3.0569048513364727
180000.0,À Vendre,100.0,1.0,2.0,ariana,Appartements,5.2552725051033065
330000.0,À Vendre,85.0,1.0,3.0,tunis,Bureaux et Plateaux,5.518513939877887
1600.0,À Louer,70.0,1.0,2.0,tunis,Appartements,3.2041199826559246
240000.0,À Vendre,91.0,1.0,2.0,ariana,Appartements,5.380211241711606
2000.0,À Louer,68.0,1.0,2.0,sousse,Bureaux et Plateaux,3.3010299956639813
3500.0,À Louer,280.0,3.0,4.0,tunis,Maisons et Villas,3.5440680443502757
600.0,À Louer,851.0,1.0,2.0,ben arous,Appartements,2.7781512503836434
75000.0,À Vendre,80.0,1.0,2.0,sousse,Appartements,4.8750612633917
278000.0,À Vendre,76.0,1.0,2.0,sousse,Appartements,5.444044795918076
80000.0,À Vendre,82.0,1.0,2.0,sousse,Appartements,4.903089986991944
1700.0,À Louer,120.0,1.0,2.0,tunis,Appartements,3.230448921378274
420.0,À Louer,100.0,2.0,3.0,tunis,Maisons et Villas,2.6232492903979003
350000.0,À Vendre,220.0,2.0,5.0,sousse,Maisons et Villas,5.544068044350276
350000.0,À Vendre,140.0,2.0,2.0,ariana,Appartements,5.544068044350276
850.0,À Louer,100.0,1.0,1.0,tunis,Appartements,2.929418925714293
1300.0,À Louer,150.0,2.0,3.0,sousse,Appartements,3.113943352306837
349999.0,À Vendre,270.0,3.0,6.0,bizerte,Maisons et Villas,5.5440668035071266
80000.0,À Vendre,85.0,1.0,2.0,sousse,Appartements,4.903089986991944
750.0,À Louer,100.0,1.0,1.0,tunis,Appartements,2.8750612633917
1050.0,À Louer,75.0,1.0,1.0,tunis,Appartements,3.0211892990699383
1648.0,À Louer,150.0,2.0,3.0,tunis,Appartements,3.216957207361097
425000.0,À Vendre,128.0,1.0,4.0,tunis,Appartements,5.628388930050312
1700000.0,À Vendre,1700.0,2.0,3.0,nabeul,Maisons et Villas,6.230448921378274
2500.0,À Louer,100.0,1.0,1.0,tunis,Appartements,3.3979400086720375
450.0,À Louer,70.0,1.0,1.0,sfax,Appartements,2.6532125137753435
2500.0,À Louer,150.0,2.0,2.0,tunis,Maisons et Villas,3.3979400086720375
380000.0,À Vendre,150.0,2.0,3.0,tunis,Appartements,5.57978359661681
440000.0,À Vendre,185.0,2.0,3.0,tunis,Appartements,5.643452676486188
380000.0,À Vendre,160.0,1.0,2.0,tunis,Appartements,5.57978359661681
900.0,À Louer,120.0,1.0,3.0,ben arous,Appartements,2.9542425094393248
125000.0,À Vendre,140.0,1.0,3.0,gabès,Maisons et Villas,5.096910013008056
320000.0,À Vendre,156.0,3.0,8.0,ariana,Maisons et Villas,5.505149978319906
1234000.0,À Vendre,200.0,2.0,5.0,sousse,Maisons et Villas,6.091315159697223
600.0,À Louer,85.0,1.0,2.0,ariana,Appartements,2.7781512503836434
120.0,À Louer,97.0,1.0,2.0,tunis,Locations de vacances,2.0791812460476247
5600.0,À Louer,800.0,2.0,4.0,sousse,Maisons et Villas,3.7481880270062002
900.0,À Louer,70.0,1.0,1.0,sousse,Locations de vacances,2.9542425094393248
2500.0,À Louer,260.0,1.0,1.0,sousse,Bureaux et Plateaux,3.3979400086720375
270000.0,À Vendre,75.0,1.0,1.0,mahdia,Appartements,5.431363764158987
400000.0,À Vendre,114.0,2.0,2.0,mahdia,Appartements,5.6020599913279625
390000.0,À Vendre,113.0,1.0,2.0,tunis,Appartements,5.5910646070264995
290000.0,À Vendre,158.0,1.0,2.0,sousse,Appartements,5.4623979978989565
375000.0,À Vendre,110.0,1.0,2.0,tunis,Appartements,5.574031267727719
1060.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.0253058652647704
3200.0,À Louer,70.0,2.0,2.0,tunis,Appartements,3.505149978319906
2100.0,À Louer,150.0,2.0,3.0,tunis,Appartements,3.322219294733919
150000.0,À Vendre,100.0,1.0,3.0,nabeul,Maisons et Villas,5.176091259055681
1350.0,À Louer,75.0,1.0,1.0,ariana,Appartements,3.130333768495006
254999.0,À Vendre,151.0,1.0,2.0,ben arous,Appartements,5.406538477315
300000.0,À Vendre,123.0,2.0,4.0,ben arous,Maisons et Villas,5.477121254719663
300000.0,À Vendre,220.0,3.0,5.0,ben arous,Maisons et Villas,5.477121254719663
257000.0,À Vendre,189.0,2.0,5.0,ben arous,Maisons et Villas,5.409933123331294
140000.0,À Vendre,82.0,1.0,2.0,ben arous,Appartements,5.146128035678238
115000.0,À Vendre,79.0,1.0,2.0,ben arous,Appartements,5.060697840353612
320000.0,À Vendre,693.0,1.0,3.0,ben arous,Maisons et Villas,5.505149978319906
340000.0,À Vendre,180.0,2.0,4.0,ben arous,Maisons et Villas,5.531478917042255
800.0,À Louer,70.0,1.0,1.0,ben arous,Maisons et Villas,2.9030899869919438
135000.0,À Vendre,74.0,1.0,2.0,ben arous,Appartements,5.1303337684950066
300000.0,À Vendre,154.0,2.0,3.0,nabeul,Appartements,5.477121254719663
2000.0,À Louer,100.0,1.0,2.0,tunis,Bureaux et Plateaux,3.3010299956639813
290000.0,À Vendre,143.0,1.0,3.0,tunis,Maisons et Villas,5.4623979978989565
265000.0,À Vendre,114.0,1.0,2.0,tunis,Appartements,5.423245873936808
275000.0,À Vendre,145.0,1.0,4.0,tunis,Maisons et Villas,5.439332693830263
800.0,À Louer,109.0,1.0,2.0,ben arous,Appartements,2.9030899869919438
3500.0,À Louer,117.0,2.0,5.0,tunis,Bureaux et Plateaux,3.5440680443502757
440000.0,À Vendre,141.0,2.0,3.0,ariana,Appartements,5.643452676486188
980.0,À Louer,120.0,1.0,3.0,tunis,Appartements,2.9912260756924947
370000.0,À Vendre,178.0,2.0,4.0,tunis,Appartements,5.568201724066995
1150.0,À Louer,120.0,1.0,2.0,sfax,Appartements,3.060697840353612
500.0,À Louer,100.0,1.0,2.0,sfax,Appartements,2.6989700043360187
2200.0,À Louer,105.0,2.0,4.0,tunis,Bureaux et Plateaux,3.342422680822206
338000.0,À Vendre,150.0,2.0,3.0,ariana,Appartements,5.528916700277655
1500.0,À Louer,130.0,2.0,3.0,ariana,Appartements,3.1760912590556813
1700.0,À Louer,110.0,1.0,2.0,tunis,Appartements,3.230448921378274
1900.0,À Louer,135.0,1.0,2.0,tunis,Bureaux et Plateaux,3.278753600952829
245000.0,À Vendre,96.0,1.0,2.0,tunis,Appartements,5.389166084364533
380000.0,À Vendre,110.0,1.0,3.0,sousse,Appartements,5.57978359661681
1650.0,À Louer,150.0,3.0,3.0,tunis,Appartements,3.2174839442139063
600.0,À Louer,90.0,1.0,2.0,nabeul,Appartements,2.7781512503836434
7020.0,À Louer,324.0,2.0,8.0,tunis,Bureaux et Plateaux,3.846337112129805
160000.0,À Vendre,60.0,1.0,1.0,tunis,Bureaux et Plateaux,5.204119982655925
1600.0,À Louer,130.0,1.0,3.0,ariana,Appartements,3.2041199826559246
6000.0,À Louer,180.0,3.0,3.0,tunis,Appartements,3.7781512503836434
3000.0,À Louer,160.0,3.0,3.0,tunis,Appartements,3.4771212547196626
1500.0,À Louer,90.0,1.0,1.0,ariana,Appartements,3.1760912590556813
1250.0,À Louer,150.0,2.0,3.0,sousse,Appartements,3.0969100130080562
419999.0,À Vendre,105.0,1.0,2.0,nabeul,Appartements,5.623248256362189
1000.0,À Louer,100.0,1.0,1.0,ariana,Appartements,3.0
1200.0,À Louer,100.0,1.0,2.0,ariana,Maisons et Villas,3.0791812460476247
1500.0,À Louer,70.0,1.0,2.0,tunis,Appartements,3.1760912590556813
74000.0,À Vendre,100.0,1.0,3.0,siliana,Maisons et Villas,4.869231719730976
2400.0,À Louer,220.0,3.0,4.0,tunis,Bureaux et Plateaux,3.380211241711606
2500.0,À Louer,120.0,3.0,3.0,tunis,Appartements,3.3979400086720375
2300.0,À Louer,200.0,2.0,3.0,tunis,Appartements,3.361727836017593
2700.0,À Louer,400.0,2.0,4.0,tunis,Maisons et Villas,3.4313637641589874
1700.0,À Louer,92.0,2.0,2.0,tunis,Appartements,3.230448921378274
6500.0,À Louer,300.0,3.0,5.0,tunis,Maisons et Villas,3.8129133566428557
8500.0,À Louer,300.0,3.0,3.0,tunis,Maisons et Villas,3.929418925714293
3000.0,À Louer,170.0,2.0,2.0,tunis,Appartements,3.4771212547196626
3000.0,À Louer,150.0,2.0,3.0,tunis,Appartements,3.4771212547196626
7500.0,À Louer,280.0,3.0,3.0,tunis,Maisons et Villas,3.8750612633917
2200.0,À Louer,240.0,3.0,5.0,ben arous,Maisons et Villas,3.342422680822206
750000.0,À Vendre,80.0,2.0,2.0,tunis,Appartements,5.8750612633917
270000.0,À Vendre,450.0,2.0,4.0,jendouba,Maisons et Villas,5.431363764158987
1100.0,À Louer,90.0,1.0,2.0,tunis,Appartements,3.041392685158225
2800.0,À Louer,500.0,2.0,5.0,tunis,Maisons et Villas,3.4471580313422194
140000.0,À Vendre,85.0,1.0,2.0,sousse,Appartements,5.146128035678238
300000.0,À Vendre,185.0,1.0,3.0,bizerte,Maisons et Villas,5.477121254719663
260000.0,À Vendre,338.0,2.0,3.0,bizerte,Maisons et Villas,5.414973347970818
200000.0,À Vendre,175.0,1.0,3.0,sfax,Maisons et Villas,5.301029995663981
1200.0,À Louer,150.0,2.0,3.0,nabeul,Maisons et Villas,3.0791812460476247
1300.0,À Louer,130.0,2.0,2.0,tunis,Appartements,3.113943352306837
1950.0,À Louer,80.0,1.0,1.0,tunis,Appartements,3.290034611362518
135000.0,À Vendre,250.0,1.0,2.0,bizerte,Maisons et Villas,5.1303337684950066
1800.0,À Louer,110.0,2.0,3.0,tunis,Appartements,3.255272505103306
265000.0,À Vendre,106.0,1.0,2.0,mahdia,Appartements,5.423245873936808
182.0,À Louer,100.0,1.0,2.0,sousse,Colocations,2.2600713879850747
600.0,À Louer,100.0,1.0,1.0,bizerte,Maisons et Villas,2.7781512503836434
370.0,À Louer,100.0,1.0,1.0,ben arous,Appartements,2.568201724066995
350.0,À Louer,80.0,1.0,2.0,nabeul,Maisons et Villas,2.5440680443502757
195000.0,À Vendre,100.0,2.0,3.0,ariana,Appartements,5.290034611362518
820000.0,À Vendre,240.0,2.0,4.0,nabeul,Maisons et Villas,5.913813852383717
285000.0,À Vendre,300.0,2.0,2.0,mahdia,Maisons et Villas,5.45484486000851
1200.0,À Louer,150.0,1.0,2.0,ariana,Bureaux et Plateaux,3.0791812460476247
280000.0,À Vendre,132.0,1.0,4.0,ben arous,Appartements,5.447158031342219
950.0,À Louer,72.0,1.0,1.0,ariana,Bureaux et Plateaux,2.9777236052888476
850.0,À Louer,71.0,1.0,1.0,ariana,Bureaux et Plateaux,2.929418925714293
850000.0,À Vendre,70.0,1.0,3.0,ben arous,Maisons et Villas,5.929418925714293
265000.0,À Vendre,129.0,2.0,2.0,sfax,Appartements,5.423245873936808
160000.0,À Vendre,110.0,1.0,3.0,ariana,Appartements,5.204119982655925
800.0,À Louer,50.0,1.0,2.0,sousse,Bureaux et Plateaux,2.9030899869919438
1000.0,À Louer,120.0,1.0,2.0,sousse,Appartements,3.0
2000.0,À Louer,200.0,1.0,6.0,ben arous,Bureaux et Plateaux,3.3010299956639813
370000.0,À Vendre,105.0,1.0,2.0,ariana,Appartements,5.568201724066995
1250.0,À Louer,120.0,1.0,2.0,ariana,Appartements,3.0969100130080562
389000.0,À Vendre,107.0,2.0,2.0,ariana,Appartements,5.589949601325708
680.0,À Louer,70.0,1.0,2.0,sousse,Appartements,2.832508912706236
2000.0,À Louer,76.0,2.0,1.0,tunis,Bureaux et Plateaux,3.3010299956639813
270000.0,À Vendre,200.0,3.0,4.0,nabeul,Maisons et Villas,5.431363764158987
2400.0,À Louer,140.0,2.0,2.0,tunis,Appartements,3.380211241711606
340000.0,À Vendre,130.0,2.0,3.0,tunis,Appartements,5.531478917042255
